,file_path,year,pond,date,Lcapito
1913,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150313_201400.wav,2015,6a,2015-03-13 20:14:00,0.0
1914,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150306_211000.wav,2015,6a,2015-03-06 21:10:00,0.0
1915,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150416_233700.wav,2015,6a,2015-04-16 23:37:00,0.0
1916,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150404_002800.wav,2015,6a,2015-04-04 00:28:00,0.0
1918,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150403_002800.wav,2015,6a,2015-04-03 00:28:00,0.0
1919,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150322_192000.wav,2015,6a,2015-03-22 19:20:00,0.0
1920,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150315_211600.wav,2015,6a,2015-03-15 21:16:00,0.0
1921,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150413_003400.wav,2015,6a,2015-04-13 00:34:00,0.0
1924,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150418_203800.wav,2015,6a,2015-04-18 20:38:00,0.0
1925,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150314_201500.wav,2015,6a,2015-03-14 20:15:00,0.0
1926,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150313_231400.wav,2015,6a,2015-03-13 23:14:00,0.0
1927,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150409_203200.wav,2015,6a,2015-04-09 20:32:00,0.0
1928,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150416_203700.wav,2015,6a,2015-04-16 20:37:00,0.0
1929,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150223_200100.wav,2015,6a,2015-02-23 20:01:00,0.0
1930,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150218_005700.wav,2015,6a,2015-02-18 00:57:00,0.0
1931,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150204_204600.wav,2015,6a,2015-02-04 20:46:00,0.0
1932,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150312_211400.wav,2015,6a,2015-03-12 21:14:00,0.0
1933,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150417_223700.wav,2015,6a,2015-04-17 22:37:00,0.0
1937,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150417_203700.wav,2015,6a,2015-04-17 20:37:00,0.0
1938,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150417_233700.wav,2015,6a,2015-04-17 23:37:00,0.0
1939,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150307_211000.wav,2015,6a,2015-03-07 21:10:00,0.0
1942,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150204_184600.wav,2015,6a,2015-02-04 18:46:00,0.0
1944,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150308_211100.wav,2015,6a,2015-03-08 21:11:00,0.0
1945,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150412_203400.wav,2015,6a,2015-04-12 20:34:00,0.0
1948,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150315_221600.wav,2015,6a,2015-03-15 22:16:00,0.0
1949,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150509_225200.wav,2015,6a,2015-05-09 22:52:00,0.0
1950,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150312_231400.wav,2015,6a,2015-03-12 23:14:00,0.0
1951,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150314_231500.wav,2015,6a,2015-03-14 23:15:00,0.0
1952,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150418_233800.wav,2015,6a,2015-04-18 23:38:00,0.0
1955,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150406_003000.wav,2015,6a,2015-04-06 00:30:00,0.0
1956,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150511_235400.wav,2015,6a,2015-05-11 23:54:00,0.0
1957,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150405_002900.wav,2015,6a,2015-04-05 00:29:00,0.0
1960,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150404_192900.wav,2015,6a,2015-04-04 19:29:00,0.0
1961,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150323_002000.wav,2015,6a,2015-03-23 00:20:00,0.0
1962,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150319_231900.wav,2015,6a,2015-03-19 23:19:00,0.0
1963,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150504_204900.wav,2015,6a,2015-05-04 20:49:00,0.0
1965,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150316_001600.wav,2015,6a,2015-03-16 00:16:00,0.0
1966,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150510_205300.wav,2015,6a,2015-05-10 20:53:00,0.0
1969,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150320_211900.wav,2015,6a,2015-03-20 21:19:00,0.0
1970,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150512_205400.wav,2015,6a,2015-05-12 20:54:00,0.0
1973,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150402_232800.wav,2015,6a,2015-04-02 23:28:00,0.0
1974,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150511_225400.wav,2015,6a,2015-05-11 22:54:00,0.0
1976,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150403_222800.wav,2015,6a,2015-04-03 22:28:00,0.0
1977,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150409_233200.wav,2015,6a,2015-04-09 23:32:00,0.0
1978,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150505_004900.wav,2015,6a,2015-05-05 00:49:00,0.0
1982,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150315_001500.wav,2015,6a,2015-03-15 00:15:00,0.0
1983,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150509_215200.wav,2015,6a,2015-05-09 21:52:00,0.0
1984,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150204_234600.wav,2015,6a,2015-02-04 23:46:00,0.0
1985,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150224_230200.wav,2015,6a,2015-02-24 23:02:00,0.0
1987,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150319_221900.wav,2015,6a,2015-03-19 22:19:00,0.0
1988,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150412_193400.wav,2015,6a,2015-04-12 19:34:00,0.0
1989,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150404_212900.wav,2015,6a,2015-04-04 21:29:00,0.0
1990,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150319_211900.wav,2015,6a,2015-03-19 21:19:00,0.0
1991,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150321_192000.wav,2015,6a,2015-03-21 19:20:00,0.0
1992,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150322_212000.wav,2015,6a,2015-03-22 21:20:00,0.0
1993,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150508_215200.wav,2015,6a,2015-05-08 21:52:00,0.0
1994,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150512_005400.wav,2015,6a,2015-05-12 00:54:00,0.0
1995,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150412_223400.wav,2015,6a,2015-04-12 22:34:00,0.0
1998,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150308_191100.wav,2015,6a,2015-03-08 19:11:00,0.0
1999,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150508_205200.wav,2015,6a,2015-05-08 20:52:00,0.0
2004,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150220_005800.wav,2015,6a,2015-02-20 00:58:00,0.0
2005,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150320_221900.wav,2015,6a,2015-03-20 22:19:00,0.0
2006,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150418_213800.wav,2015,6a,2015-04-18 21:38:00,0.0
2007,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150509_205200.wav,2015,6a,2015-05-09 20:52:00,0.0
2008,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150321_001900.wav,2015,6a,2015-03-21 00:19:00,0.0
2009,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150409_193200.wav,2015,6a,2015-04-09 19:32:00,0.0
2010,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150224_200200.wav,2015,6a,2015-02-24 20:02:00,0.0
2011,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150312_221400.wav,2015,6a,2015-03-12 22:14:00,0.0
2014,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150402_202800.wav,2015,6a,2015-04-02 20:28:00,0.0
2016,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150308_201100.wav,2015,6a,2015-03-08 20:11:00,0.0
2018,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150315_231600.wav,2015,6a,2015-03-15 23:16:00,0.0
2020,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150512_215400.wav,2015,6a,2015-05-12 21:54:00,0.0
2021,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150417_193700.wav,2015,6a,2015-04-17 19:37:00,0.0
2022,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150404_232900.wav,2015,6a,2015-04-04 23:29:00,0.0
2027,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150412_003400.wav,2015,6a,2015-04-12 00:34:00,0.0
2029,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150403_212800.wav,2015,6a,2015-04-03 21:28:00,0.0
2031,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150511_205400.wav,2015,6a,2015-05-11 20:54:00,0.0
2032,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150404_202900.wav,2015,6a,2015-04-04 20:29:00,0.0
2033,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150504_234900.wav,2015,6a,2015-05-04 23:49:00,0.0
2035,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150411_193400.wav,2015,6a,2015-04-11 19:34:00,0.0
2037,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150224_000100.wav,2015,6a,2015-02-24 00:01:00,0.0
2038,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150219_225800.wav,2015,6a,2015-02-19 22:58:00,0.0
2039,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150402_192800.wav,2015,6a,2015-04-02 19:28:00,0.0
2041,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150204_214600.wav,2015,6a,2015-02-04 21:46:00,0.0
2042,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150410_233300.wav,2015,6a,2015-04-10 23:33:00,0.0
2043,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150504_214900.wav,2015,6a,2015-05-04 21:49:00,0.0
2044,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150411_003300.wav,2015,6a,2015-04-11 00:33:00,0.0
2045,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150412_213400.wav,2015,6a,2015-04-12 21:34:00,0.0
2046,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150508_225200.wav,2015,6a,2015-05-08 22:52:00,0.0
2047,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150321_212000.wav,2015,6a,2015-03-21 21:20:00,0.0
2048,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150410_203300.wav,2015,6a,2015-04-10 20:33:00,0.0
2049,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150409_213200.wav,2015,6a,2015-04-09 21:32:00,0.0
2050,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150419_003800.wav,2015,6a,2015-04-19 00:38:00,0.0
2051,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150403_232800.wav,2015,6a,2015-04-03 23:28:00,0.0
2052,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150430_224600.wav,2015,6a,2015-04-30 22:46:00,0.0
2053,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150405_203000.wav,2015,6a,2015-04-05 20:30:00,0.0
2054,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150307_231000.wav,2015,6a,2015-03-07 23:10:00,0.0
2055,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150411_223400.wav,2015,6a,2015-04-11 22:34:00,0.0
2057,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150504_224900.wav,2015,6a,2015-05-04 22:49:00,0.0
2059,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150418_003700.wav,2015,6a,2015-04-18 00:37:00,0.0
2060,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150409_223200.wav,2015,6a,2015-04-09 22:32:00,0.0
2061,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150512_235400.wav,2015,6a,2015-05-12 23:54:00,0.0
2062,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150204_194600.wav,2015,6a,2015-02-04 19:46:00,0.0
2065,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150410_193300.wav,2015,6a,2015-04-10 19:33:00,0.0
2067,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150411_203400.wav,2015,6a,2015-04-11 20:34:00,0.0
2068,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150223_230100.wav,2015,6a,2015-02-23 23:01:00,0.0
2072,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150320_001900.wav,2015,6a,2015-03-20 00:19:00,0.0
2073,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150405_193000.wav,2015,6a,2015-04-05 19:30:00,0.0
2074,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150404_222900.wav,2015,6a,2015-04-04 22:29:00,0.0
2075,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150502_204800.wav,2015,6a,2015-05-02 20:48:00,0.0
2076,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150321_222000.wav,2015,6a,2015-03-21 22:20:00,0.0
2077,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150322_222000.wav,2015,6a,2015-03-22 22:20:00,0.0
2078,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150412_233400.wav,2015,6a,2015-04-12 23:34:00,0.0
2079,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150509_235200.wav,2015,6a,2015-05-09 23:52:00,0.0
2080,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150314_191500.wav,2015,6a,2015-03-14 19:15:00,0.0
2081,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150405_213000.wav,2015,6a,2015-04-05 21:30:00,0.0
2082,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150322_202000.wav,2015,6a,2015-03-22 20:20:00,0.0
2084,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150410_213300.wav,2015,6a,2015-04-10 21:33:00,0.0
2085,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150308_001000.wav,2015,6a,2015-03-08 00:10:00,0.0
2086,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150405_223000.wav,2015,6a,2015-04-05 22:30:00,0.0
2087,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150410_003200.wav,2015,6a,2015-04-10 00:32:00,0.0
2088,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150430_204600.wav,2015,6a,2015-04-30 20:46:00,0.0
2090,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150513_005400.wav,2015,6a,2015-05-13 00:54:00,0.0
2091,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150511_005300.wav,2015,6a,2015-05-11 00:53:00,0.0
2092,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150502_214800.wav,2015,6a,2015-05-02 21:48:00,0.0
2093,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150321_232000.wav,2015,6a,2015-03-21 23:20:00,0.0
2095,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150503_004800.wav,2015,6a,2015-05-03 00:48:00,0.0
2096,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150322_232000.wav,2015,6a,2015-03-22 23:20:00,0.0
2097,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150512_225400.wav,2015,6a,2015-05-12 22:54:00,0.0
2098,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150508_235200.wav,2015,6a,2015-05-08 23:52:00,0.0
2099,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150419_193900.wav,2015,6a,2015-04-19 19:39:00,0.0
2100,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150402_222800.wav,2015,6a,2015-04-02 22:28:00,0.0
2101,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150510_005200.wav,2015,6a,2015-05-10 00:52:00,0.0
2102,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150308_221100.wav,2015,6a,2015-03-08 22:11:00,0.0
2103,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150226_220400.wav,2015,6a,2015-02-26 22:04:00,0.0
2104,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150502_234800.wav,2015,6a,2015-05-02 23:48:00,0.0
2105,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150410_223300.wav,2015,6a,2015-04-10 22:33:00,0.0
2106,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150226_200400.wav,2015,6a,2015-02-26 20:04:00,0.0
2107,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150402_212800.wav,2015,6a,2015-04-02 21:28:00,0.0
2108,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150502_224800.wav,2015,6a,2015-05-02 22:48:00,0.0
2109,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150509_005200.wav,2015,6a,2015-05-09 00:52:00,0.0
2110,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150320_231900.wav,2015,6a,2015-03-20 23:19:00,0.0
2111,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150411_213400.wav,2015,6a,2015-04-11 21:34:00,0.0
2112,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150319_191900.wav,2015,6a,2015-03-19 19:19:00,0.0
2113,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150430_214600.wav,2015,6a,2015-04-30 21:46:00,0.0
2114,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150419_213900.wav,2015,6a,2015-04-19 21:39:00,0.0
2115,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150419_233900.wav,2015,6a,2015-04-19 23:39:00,0.0
2116,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150319_201900.wav,2015,6a,2015-03-19 20:19:00,0.0
2117,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150320_201900.wav,2015,6a,2015-03-20 20:19:00,0.0
2119,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150420_003900.wav,2015,6a,2015-04-20 00:39:00,0.0
2120,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150321_202000.wav,2015,6a,2015-03-21 20:20:00,0.0
2121,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150419_223900.wav,2015,6a,2015-04-19 22:39:00,0.0
2122,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150419_203900.wav,2015,6a,2015-04-19 20:39:00,0.0
2123,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150511_005300.wav,2015,9a,2015-05-11 00:53:00,0.0
2124,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150225_200300.wav,2015,9a,2015-02-25 20:03:00,0.0
2125,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150225_190300.wav,2015,9a,2015-02-25 19:03:00,0.0
2126,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150224_000100.wav,2015,9a,2015-02-24 00:01:00,0.0
2127,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150509_005200.wav,2015,9a,2015-05-09 00:52:00,0.0
2128,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150223_220100.wav,2015,9a,2015-02-23 22:01:00,0.0
2129,/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150504_214900.wav,2015,9a,2015-05-04 21:49:00,0.0
